Elrond,Glorfindel,2.2087974694175177e-06
Elrond,Shelob,7.801691025170654e-10
Elrond,Meriadoc,2.4176417740487477e-08
Elrond,Goldberry,1.1037316848099674e-11
Treebeard,Éomer,4.023446969323176e-10
Treebeard,Wormtongue,8.905791116435181e-08
Treebeard,Éowyn,3.885764166391029e-10
Sauron,Théoden,2.0534113588931895e-07
Sauron,Strider,1.623120082652318e-09
Sauron,Treebeard,1.2058400407507576e-09
Sauron,Tom Bombadil,1.705379579446078e-11
Sauron,Sméagol,1.681359054879915e-09
Sauron,Éomer,1.6911091224063178e-08
Sauron,Shadowfax,1.0395620944224472e-09
Sauron,Wormtongue,1.1470160529432002e-09
Sauron,Éowyn,4.237760613462239e-08
Sauron,Shelob,2.5899917542460814e-08
Denethor,Frodo,3.037541058645707e-09
Denethor,Sam,1.235537864695023e-09
Denethor,Gandalf,2.0187545376274444e-07
Denethor,Pippin,2.2693279247599427e-07
Denethor,Merry,1.5361310537021232e-08
Denethor,Gollum,1.3146516658954858e-09
Denethor,Gimli,7.782539764523718e-10
Denethor,Legolas,2.3149764207890186e-09
Denethor,Faramir,7.737177470849741e-07
Denethor,Saruman,6.571874229667583e-09
Denethor,Théoden,2.1671641979389855e-07
Denethor,Strider,8.180470522933351e-10
Denethor,Elrond,1.64106025755783e-08
Denethor,Treebeard,1.5989678788408401e-09
Denethor,Sauron,5.262680270531254e-08
Denethor,Tom Bombadil,1.0826698102480193e-12
Denethor,Sméagol,1.609853842671092e-10
Denethor,Éomer,1.005843112352024e-08
Denethor,Galadriel,2.814716236014775e-10
Denethor,Isildur,2.0991127901943495e-07
Denethor,Shadowfax,8.077253207804527e-08
Denethor,Wormtongue,1.0984189053502508e-10
Denethor,Elendil,3.4256680174774705e-08
Denethor,Éowyn,3.6607079404010488e-09
Denethor,Peregrin,1.267303979919938e-07
Denethor,Glóin,1.4561231746823385e-10
Denethor,Haldir,4.058821849888947e-12
Denethor,Mithrandir,5.258966207030759e-07
Denethor,Glorfindel,1.2196371626834354e-11
Denethor,Shelob,2.600702110212652e-09
Denethor,Meriadoc,1.0225635333016087e-08
Denethor,Goldberry,8.811107577959222e-13
Tom Bombadil,Treebeard,5.242265699361384e-09
Tom Bombadil,Éomer,2.2817169490436035e-12
Tom Bombadil,Wormtongue,2.1378196741000393e-12
Tom Bombadil,Éowyn,5.888934735904627e-13
Sméagol,Théoden,3.646075947217033e-11
Sméagol,Strider,4.886410862105118e-12
Sméagol,Treebeard,1.8234390461000763e-11
Sméagol,Tom Bombadil,2.340257027863653e-12
Sméagol,Éomer,9.327705532516152e-12
Sméagol,Wormtongue,3.746476083461885e-11
Sméagol,Éowyn,6.579098981686337e-12
Éomer,Éowyn,1.5900336780616881e-06
Galadriel,Sam,7.717071874190235e-08
Galadriel,Gandalf,1.237391734279507e-07
Galadriel,Pippin,4.225563045742777e-09
Galadriel,Merry,2.9287762471222456e-09
Galadriel,Gollum,7.419914346455256e-10
Galadriel,Gimli,2.619140310778002e-07
Galadriel,Legolas,2.548340509779496e-07
Galadriel,Saruman,1.9088457131938763e-07
Galadriel,Théoden,3.04173934849756e-09
Galadriel,Strider,5.86515281269839e-10
Galadriel,Treebeard,1.1827825807188803e-08
Galadriel,Sauron,8.252914362910673e-09
Galadriel,Tom Bombadil,1.104950052394112e-07
Galadriel,Sméagol,1.7568320240853508e-10
Galadriel,Éomer,2.3260076186323557e-08
Galadriel,Isildur,3.7761262812938996e-10
Galadriel,Shadowfax,7.349214753244071e-09
Galadriel,Wormtongue,4.2442826232990794e-09
Galadriel,Éowyn,7.295256865784273e-10
Galadriel,Peregrin,3.359322667038593e-09
Galadriel,Glóin,2.186679017904302e-08
Galadriel,Haldir,1.001651022862794e-06
Galadriel,Mithrandir,7.185078938349908e-10
Galadriel,Glorfindel,4.156638923341687e-08
Galadriel,Shelob,3.2322487362811677e-09
Galadriel,Meriadoc,8.342645474571307e-09
Galadriel,Goldberry,1.86481217025745e-12
